0.171875
0.171875
0.1875
0.2265625
0.28125
0.34375
0.4140625
0.4921875
0.5625
0.671875
0.125
0.125
0.140625
0.1640625
0.203125
0.2578125
0.3046875
0.359375
0.4140625
0.5
